"lon","lat","name","glacier","dating","date","nmonths","meanS","meanT","ndvi","twi","slope","slope_buf","tpi","nmonths_new","meanS_new","meanT_new"
19.9328,69.3942,"stein_1915_b1","Steindalsbreen","1915","28/08/2019",2,79.6329466875982,12.8904137611389,0.120972505526628,9.5558454812358,4.00419226618533,11.601914173658,2.07603122196406,3,60.2269526321884,7.58058162530263
19.93253,69.39323,"stein_1915_c1","Steindalsbreen","1915","28/08/2019",2,79.2360763493514,13.4520993232727,0.0927062783082227,10.5702617390312,7.74712385058224,13.3321324688864,-0.674664774116536,3,61.0962874317333,7.69878848393758
19.97147,69.39172,"stein_1915_d1","Steindalsbreen","1915","28/08/2019",5,83.1352167441207,12.0287029743195,0.737823757019886,12.2811016780956,8.46260889559276,12.9427235237595,-1.43025572230607,6,73.3029489904325,8.69164415200551
19.94317,69.3906,"stein_1915_e1","Steindalsbreen","1915","28/08/2019",3,84.0274828914849,12.9906288782756,0.161310210236625,9.62736786858826,13.2343246212233,15.7860585940232,0.472726116017611,3,84.0274828914849,10.5706267356873
19.92538,69.39398,"stein_1953_a1","Steindalsbreen","1953","28/08/2019",2,67.9245916001276,12.3280897140503,0.118587049219336,10.6333959418847,20.1118759648079,15.1739449143581,-3.36482468855672,2,67.9245916001276,8.74924993515015
19.928,69.39337,"stein_1953_b1","Steindalsbreen","1953","28/08/2019",2,68.4436349507849,12.7256917953491,0.118750454861236,10.3305399947999,16.3603795609047,14.7609165375464,-0.284525828141398,2,68.4436349507849,8.9927020072937
19.92915,69.39283,"stein_1953_c1","Steindalsbreen","1953","28/08/2019",2,69.4340450853514,12.8742637634277,0.113808765073471,11.4779663349695,14.9487782657114,13.6357965515328,-1.57655781921903,2,69.4340450853514,9.14797568321228
19.93255,69.392,"stein_1953_d1","Steindalsbreen","1953","28/08/2019",3,62.5451787643081,10.8242777188619,0.0950043719959995,9.5017012728976,18.6073190559683,14.2205418495588,-1.57889224010029,3,62.5451787643081,7.89583547910054
19.9355,69.3905,"stein_1953_e1","Steindalsbreen","1953","28/08/2019",3,68.5258467547034,11.0884696642558,0.100007022650128,11.8097073700034,2.46928083256601,11.4886913638938,-0.0145495983882142,3,68.5258467547034,8.71651816368103
19.9242,69.394,"stein_1977_a1","Steindalsbreen","1977","28/08/2019",2,67.6299494933935,12.3972172737122,0.118065271425018,10.6393564950357,21.4081135614669,15.5423471921124,-1.97615213341214,2,67.6299494933935,8.67373609542847
19.92545,69.39323,"stein_1977_b1","Steindalsbreen","1977","28/08/2019",2,66.5990665513144,12.3294987678528,0.0714290417576129,9.37274166905066,19.2226256719242,14.8554156366066,2.37354266354902,2,66.5990665513144,8.68807744979858
19.9272,69.39258,"stein_1977_c1","Steindalsbreen","1977","28/08/2019",2,67.1564677815047,12.7843103408813,0.118554156978079,10.5519528390719,14.8353027284717,13.1136795349068,0.785170531911604,2,67.1564677815047,8.85541272163391
19.92817,69.39212,"stein_1977_d1","Steindalsbreen","1977","28/08/2019",2,67.5642681824129,12.8474307060242,0.0975474843789738,11.2124405708097,15.4638874974148,12.2150743785204,0.220358040782173,2,67.5642681824129,8.95844769477844
19.9288,69.39133,"stein_1977_e1","Steindalsbreen","1977","28/08/2019",2,68.4725944643863,10.5415554046631,0.0957554363791953,12.7005980813131,6.13937183434245,10.9958766423327,-2.58640335783736,3,53.9591515040132,6.40693895022074
19.9217,69.3936,"stein_1993_a1","Steindalsbreen","1993","27/08/2019",2,65.0126977234699,9.82927751541138,0.0947270685252074,16.3949459566837,4.38297126226864,15.3720229166931,-2.50336147465305,3,50.8308433801244,5.67511741320292
19.92273,69.39317,"stein_1993_b1","Steindalsbreen","1993","27/08/2019",2,65.2156402517115,10.252072095871,0.0818020514947924,14.4243929468952,10.140478559861,15.9106685745738,-2.61361696526967,3,50.2773795355469,5.71776560942332
